id,symbol,name
etheking,ethe,ETHEKing
ether-1,etho,Etho Protocol
ethera-2,eta,Ethera
ethera-black,etb,Ethera Black
etherbone,ethbn,EtherBone
etherconnect,ecc,Etherconnect
ethereans,os,Ethereans
etherean-socks,eth2socks,Etherean Socks
ethereum,eth,Ethereum
ethereum-cash,ecash,Ethereum Cash
ethereum-classic,etc,Ethereum Classic
ethereumfair,ethf,EthereumFair
ethereum-gold,etg,Ethereum Gold
ethereum-gold-project,etgp,Ethereum Gold Project
ethereum-lite,elite,Ethereum Lite
ethereummax,emax,EthereumMax
ethereum-meta,ethm,Ethereum Meta
ethereum-name-service,ens,Ethereum Name Service
ethereum-pos-iou,eths,Ethereum PoS Fork IOU
ethereum-pow-iou,ethw,EthereumPoW
ethereum-push-notification-service,push,Push Protocol
ethereum-stake,ethys,Ethereum Stake
ethereum-victory,evic,Ethereum Victory
ethereum-volatility-index-token,ethv,Ethereum Volatility Index Token
ethereum-wormhole,eth,Ethereum (Wormhole)
ethereum-wrapped-filecoin,efil,Ethereum Wrapped Filecoin
ethereumx,etx,EthereumX
ethereum-yield,ethy,Ethereum Yield
ethergem,egem,EtherGem
etherinc,eti,EtherInc
etherisc,dip,Etherisc DIP
etherland,eland,Etherland
etherlite-2,etl,EtherLite
ethermail,emt,EtherMail
ethermon,emon,Ethermon
ethernaal,naal,Ethernaal
ethernal,ethernal,Ethernal
ethernal-finance,ethfin,Ethernal Finance
ethernity-chain,ern,Ethernity Chain
etheroll,dice,Etheroll
etherparty,fuel,Etherparty
etherpay,ethpy,Etherpay
etherrock-72,pebble,Etherrock #72
ethersmart,etm,EtherSmart
ethersniper,ets,Ethersniper
ethersocks,sox,Ethersocks
etherzero,etz,Ether Zero
ethfan-burn,$efb,ETHFan Burn
eth-fan-token,eft,ETH Fan Token Ecosystem
ethica,ethica,Ethica
ethichub,ethix,EthicHub
ethlend,lend,Aave [OLD]
eth-max-yield-index,ethmaxy,ETH Max Yield Index
ethorse,horse,Ethorse
ethos,vgx,Voyager VGX
ethpad,ethpad,ETHPad
ethrise,$ethrise,ETHRISE
eth-shiba,ethshib,Eth Shiba
ethst-governance-token,et,ETHST Governance
ethtez,ethtz,ETHtez
ethup,ethup,ETHUP
ethverse,ethv,Ethverse
etitanium,etit,eTitanium
etna-metabolism,mtb,ETNA Metabolism
etna-network,etna,ETNA Network
etrade,ett,Etrade
eub-chain,eubc,EUB Chain
euler,eul,Euler
euler-tools,euler,Euler Tools
euno,euno,EUNO
eunomia,ents,EUNOMIA
euphoria-2,wagmi,Euphoria
euro-coin,euroc,Euro Coin
eurocoinpay,ecte,Eurocoin ECTE
euronin,euronin,Euronin
europa,orbit,Europa
europecoin,erc,EuropeCoin
euro-shiba-inu,eshib,Euro Shiba Inu
euro-stable-token,eurst,Euro Stable Token
evai-2,ev,Evai
evanesco-network,eva,Evanesco Network
evedo,eved,Evedo
eve-exchange,eve,EVE
evencoin,evn,EvenCoin
everbnb,everbnb,EverBNB
everchain,ec,EverChain
everdome,dome,Everdome
everdot,everdot,EverDot
everearn,earn,EverEarn
everestcoin,evcoin,EverestCoin
evereth,evereth,EverETH
everex,evx,Everex
evergreen-token,egt,Evergreen
evergrowcoin,egc,EverGrow Coin
everid,id,Everest
everipedia,iq,IQ
everlens,elen,Everlens
evermars,evm,EverMars
evermoon,evm,Evermoon
everreflect,evrf,EverReflect
everrise,rise,EverRise
eversafu,eversafu,EverSAFU
eversafuv2,es2,EverSAFUv2
everscale,ever,Everscale
eversol,esol,EVERSOL
eversol-staked-sol,esol,Eversol Staked SOL
everstart,start,EverStart
everswap,ever,EverSwap
everton-fan-token,efc,Everton Fan Token
everus,evr,Everus
everyape-bsc,evape,EveryApe BSC
everycoin,evy,EveryCoin
every-game,egame,Every Game
everyonescrypto,eoc,EveryonesCrypto
every-original,eveo,EVERY ORIGINAL
evident-proof-transaction-token,eptt,Evident Proof Transaction
evil-coin,evil,Evil Coin
evil-shiba-inu,esi,Evil Shiba Inu
evilsquidgame,evilsquid,EvilSquidGame
evmos,evmos,Evmos
evmos-domains,evd,Evmos Domains
evmoswap,emo,EvmoSwap
evny-token,evny,EVNY
evocardano,evoc,EvoCardano
evo-finance,evo,Evo Finance
evoload,evld,Evoload
evolution-finance,evn,Evolution Finance
evoverse-power,epw,Evoverse Power
evoverses,evo,EvoVerses
evoverse-shard,evs,Evoverse Shard
evrice,evc,Evrice
evrynet,evry,Evrynet
evulus,evu,Evulus
exalt,exalt,Exalt
excalibur,exc,Excalibur
excelon,xlon,Excelon
exchangecoin,excc,ExchangeCoin
exchange-genesis-ethlas-medium,xgem,Exchange Genesis Ethlas Medium
exchange-union,xuc,Exchange Union
exciting-japan-coin,xjp,eXciting Japan Coin
exclusivecoin,excl,ExclusiveCoin
excursion-token,exc,Excursion Token
exeedme,xed,Exeedme
exeno,exn,Exeno Coin
exenpay-token,exenp,ExenPay
exentoken,exen,Exen
exgold,exg,Exgold
exip,exip,EXIP
exist,exist,Exist
exmoc,exmoc,EXMOC
exmo-coin,exm,EXMO Coin
exmr-monero,exmr,EXMR FDN
exnetwork-token,exnt,ExNetwork
exobots,exos,Exobots
exodia,exod,Exodia
exohood,exo,Exohood
exp,exp,Exp
expanse,exp,Expanse
expanz,xpanz,Expanz
experience-chain,xpc,eXPerience Chain
experiencecoin,epc,ExperienceCoin
experty-wisdom-token,wis,Experty Wisdom
exponential-capital,expo,Exponential Capital
export-mortos-platform,emp,Export Motors Platform
exrnchain,exrn,EXRNchain
exrt-network,exrt,EXRT Network
extradna,xdna,extraDNA
extraterrestrial-token,et,Extraterrestrial Token
exzo,xzo,Exzo
exzocoin,exzo,ExzoCoin 2.0
eyes-protocol,eyes,EYES Protocol
ezchain,ezc,EZChain
ezcoinmarket,ecm,Ezcoinmarket
ezdex,ezx,EZDex
ezillion,ezi,Ezillion
ezystayz,ezy,Ezystayz
f5-sleep,f5s,F5 Sleep
fable-of-the-dragon,tyrant,Fable Of The Dragon
fabric,fab,Fabric
fabwelt,welt,Fabwelt
face,face,Faceter
facebook-tokenized-stock-defichain,dfb,Facebook Tokenized Stock Defichain
facedao,face,FaceDAO
face-meta-2-0,facemeta,Face Meta 2.0
face-vault-nftx,face,FACE Vault (NFTX)
factom,fct,Factom
facts,bkc,FACTS
fado-go,fado,FADO Go
fahrenheit-chain,wfac,Fahrenheit Chain
fairgame,fair,FairGame
fairmint,fair,Fairmint
fairswap,fair,FairSwap
fairum,fai,Fairum
fairy,fairy,Fairy
fairy-finance-unicorn,unicorn,Fairy Finance UNICORN
fairy-forest,ffn,Fairy Forest
faithcoin,faith,FaithCoin
faith-tribe,ftrb,Faith Tribe
falafel,falafel,Falafel
falcon-nine,f9,Falcon Nine
falcon-swaps,falcons,Falcon Swaps
falcon-token,fnt,Falcon Project
falconx,falcx,FalconX
fame-mma,fame,Fame MMA
fame-reward-plus,frp,Fame Reward Plus
familyparty,fpc,FamilyParty
famous-coin,famous,Famous Coin
famous-five,fafi,Famous Five
famous-fox-federation,foxy,Famous Fox Federation
fam-token,fam,FAM
fanadise,fan,Fanadise
fanbi-token,fbt,FANBI TOKEN
fanc,fanc,fanC
fancy-games,fnc,Fancy Games
fandom,fdm,Fandom
fandom-chain,kdc,Fandom Chain
fandora-network,fan,Fandora Network
fanfury,fury,Fanfury
fango,xfg,Fango
fang-token,fang,FANG
fanitrade,fani,FaniTrade
fanspel,fan,Fanspel
fans-squid,fst,Fans Squid
fanstime,fti,FansTime
fantastic-protocol-fxm-token,fxm,Fantastic Protocol FXM
fantastic-protocol-gaea,gaea,Fantastic Protocol GAEA
fantastic-protocol-peg-cro,xcro,Fantastic Protocol Peg-CRO
fantastic-protocol-peg-ftm,ftmx,Fantastic Protocol Peg-FTM
fantasy,ftsy,Fantasy
fantasy-gold,fgc,Fantasy Gold
fantasy-monster,fts,Fantasy Monster
fantasy-war,fawa,Fantasy War
fantasy-world-gold,fwg,Fantasy World Gold
fantohm,fhm,Fantohm
fan-tokens-football,ftf,Fan Tokens Football
fantom,ftm,Fantom
fantom-doge,rip,Fantom Doge
fantomgo,ftg,fantomGO
fantom-libero-financial,flibero,Fantom Libero Financial
fantom-maker,fame,Fantom Maker
fantom-oasis,ftmo,Fantom Oasis
fantom-of-the-opera-apes,fantomapes,Fantom of the Opera Apes
fantomstarter,fs,FantomStarter
fantom-usd,fusd,Fantom USD
fantums-of-opera-token,foo,Fantums of Opera
fanverse,fanv,FanVerse
fanzy,fx1,FANZY
faraland,fara,FaraLand
farmercryptocoin,fcc,FarmerCryptoCoin
farmerdoge,crop,FarmerDoge V3
farmers-only,fox,FoxSwap
farmers-world-wood,fww,Farmers World Wood
farming-paradise,fpg,Farming Paradise
farmland-protocol,far,Farmland Protocol
farm-planet,fpl,Farm Planet
farmpoly,poly,FarmPoly
farm-skylines,fsk,Farm Skylines
farms-of-ryoshi,noni,Farms of Ryoshi
fashion-coin,fshn,Fashion Coin
fasst,fas,Fasst
fast-finance,fast,Fast Finance
fast-food-wolf-game,ffwool,Fast Food Wolf Game
fastmoon,fastmoon,FastMoon
fastswap,fast,FastSwap
fastswap-bsc,fast,Fastswap (BSC)
fatcake,fatcake,FatCake
fat-cat-killer,killer,Fat Cat Killer
fat-doge,foge,Fat Doge
fate-token,fate,Fate
fatih-karagumruk-sk-fan-token,fksk,Fatih Karagümrük SK Fan Token
fat-satoshi,fatoshi,Fat Satoshi
favecoin,fave,Favecoin
favor,favor,Favor
fayre,fayre,Fayre
fband,fband,fBAND
fbnb,fbnb,fBNB
fbomb,bomb,fBOMB
fbtc,fbtc,fBTC
fc-barcelona-fan-token,bar,FC Barcelona Fan Token
fc-porto,porto,FC Porto
fc-sion-fan-token,sion,FC Sion Fan Token
fds,fds,Fair Dollars
fear,fear,Fear
feathercoin,ftc,Feathercoin
fedoracoin,tips,Fedoracoin
fedora-gold,fed,Fedora Gold
feeder-finance,feed,Feeder Finance
feg-token,feg,FEG
feg-token-bsc,feg,FEG BSC
feichang-niu,fcn,Feichang Niu
feisty-doge-nft,nfd,Feisty Doge NFT
fei-usd,fei,Fei USD
felix,flx,Felix
fellaz,flz,Fellaz
fenerbahce-token,fb,Fenerbahçe
fenix-danjon,djn,Fenix Danjon
fenix-inu,fnix,Fenix Inu
fenomy,fenomy,Fenomy
fera,fera,Fera
ferma,ferma,Ferma
ferro,fer,Ferro
ferrum-network,frm,Ferrum Network
fertilizer,frt,Fertilizer
fess-chain,fess,Fesschain
festa-finance,ffa,Festa Finance
fetch-ai,fet,Fetch.ai
feth,feth,fETH
feyorra,fey,Feyorra
fia-protocol,fia,FIA Protocol
fiat24-usd,usd24,Fiat24 USD
fiat-dao-token,fdt,Fiat DAO
fibitpro-exchange,fbt,Fibitpro Exchange
fibodex,fibo,FiboDex
fibos,fo,FIBOS
fibo-token,fibo,FibSwap DEX
fida,fid,Fida
fidance,fdc,Fidance
fidelis,fdls,FIDELIS
fidex-exchange,fex,FIDEX Exchange
fidira,fid,Fidira
fidlecoin,fidle,Fidlecoin
fidometa,fmc,FidoMeta
fidu,fidu,Fidu
fief,fief,Fief
fifa-inu,finu,Fifa Inu
fifa-laeeb,laeeb,FIFA Laeeb
fifasport,ffs,FiFaSport
fiftyonefifty,fifty,FIFTYONEFIFTY
fight-4-hope,f4h,Fight 4 Hope
fight-of-the-ages,fota,Fight Of The Ages
filda,filda,Filda
filecash,fic,Filecash
filecoin,fil,Filecoin
filecoin-standard-full-hashrate,sfil,Filecoin Standard Full Hashrate
filestar,star,FileStar
filipcoin,fcp,Filipcoin
film-coin,fliks,Film Coin
filmcredits,film,FILMCredits
fimi-market-inc,fimi,Fimi Market Inc.
final-frontier,frnt,Final Frontier
finance-blocks,fbx,Finance Blocks
finance-sports,fsd,Finance Sports
finance-vote,fvt,Finance Vote
financial-intelligence-group-token,atbfig,Financial Intelligence Group
finblox,fbx,Finblox
findora,fra,Findora
finexbox-token,fnb,Finexbox
fingerprints,prints,FingerprintsDAO
finminity,fmt,Finminity
fino-dao,fino,FINO DAO
fins-token,fins,Fins
fintab,fntb,FinTab
fintropy,fint,Fintropy
fintrux,ftx,FintruX
finxflo,fxf,FINXFLO
fio-protocol,fio,FIO Protocol
fira,fira,FIRA
fira-cronos,fira,Defira (Cronos)
fireants,ants,FireAnts
fireball-2,fire,FireBall
firebird-aggregator,fba,Firebird Aggregator
firebot,fbx,FireBot
fireflame-inu,fire,FireFlame Inu
fire-lotto,flot,Fire Lotto
fire-protocol,fire,Fire Protocol
firerocket,firerocket,FireRocket
firestarter,flame,FireStarter
firetoken,fire,Firework Games
fire-token-2,fire,Fire
firewood,wood,Firewood
firezard,zard,FireZard
firmachain,fct,Firmachain
first-eleven,f11,First Eleven
first-ever-nft,fen,First Ever NFT
firsthare,firsthare,FirstHare
first-inu,finu,First Inu
firulais,firu,Firulais
firulais-wallet-token,fiwt,Firulais Wallet
fisco,fscc,FISCO Coin
fish-crypto,fico,Fish Crypto
fishera,fshr,Fishera
fishervspirate,fvp,FisherVsPirate
fishing-town,fhtn,Fishing Town
fishingtowngiltoken,gil,FishingTownGil
fishy-tank-token,fte,Fishy Tank
fistbump,fist,Fistbump
fistiana-circulates,fct,Fistiana
fit-beat,ftb,Fit&Beat
fitevo,fivo,FitEvo
fitmin,ftm,Fitmin
fitmint,fitt,Fitmint
fitn,fitn,FITN
fitr,fxt,FitR
fitr-metaverse-token,fmt,FitR Metaverse Token
fitscrypt,$fit,FitScrypt
fit-token,fit,FIT
fity,fity,Fity
five-balance,fbn,Fivebalance Coin
fivekm-kmt,kmt,FiveKM KMT
fixed-income-asset-token,fiat,Fixed Income Asset
fixed-trade-coin,fxtc,Fixed Trade Coin
flag-network,flag,Flag Network
flamengo-fan-token,mengo,Flamengo Fan Token
flamingo-finance,flm,Flamingo Finance
flappy-floki,flaflo,Flappy Floki
flappyrats,frats,FlappyRats
flare-finance,exfi,Flare Finance
flare-token,1flr,Flare
flash-inu,flash,Flash Inu
flash-stake,flash,Flashstake
flash-token,flash,Flash Loans
flash-token-2,flash,Flash
flashx-ultra,fsxu,FlashX Ultra
flatqube,qube,FlatQube
fleta,fleta,FLETA
flex-coin,flex,FLEX Coin
flexq,flq,FlexQ
flex-usd,flexusd,flexUSD
flink,flink,fLINK
flipstar,flip,FlipStar
flits,fls,Flits
flixxo,flixx,Flixxo
float-protocol,bank,Float Protocol
float-protocol-float,float,Float Protocol: Float
flock,flock,Flock
floki,floki,FLOKI
flokibonk,flobo,FlokiBonk
floki-chain,flokichain,Floki Chain
flokicoke,flokicoke,FlokiCoke
flokigainz,gainz,FlokiGainz
flokigrow,flokigrow,FlokiGrow
flokimarvin,$pals,FlokiMarvin
floki-millions,millions,Floki Millions
flokimooni,flokim,Flokimooni
floki-musk,floki,Floki Musk
floki-one,floki,Floki One
floki-pup,flokipup,Floki Pup
flokirocket,rkf,FlokiRocket
floki-rocket,rloki,Floki Rocket
flokiswap,flokis,FlokiSwap
floof,floof,FLOOF
floordao,floor,FloorDAO
florida-man,fman,Florida Man
florin,xfl,Florin
floshin,floshin,Floshin
flourishing-ai-token,ai,Flourishing AI
flow,flow,Flow
flowchaincoin,flc,Flowchain
flower,flow,Flower
fluffy-coin,fluf,Fluffy Coin
fluffy-inu,fluffy,Fluffy Inu
fluid,fld,FLUID
fluidfi,fluid,FluidFi
flurry,flurry,Flurry Finance
flux,flux,Datamine FLUX
flux-protocol,flux,Flux Protocol
flux-token,flx,FluxProtocol
flyapy,fly,FlyApy
flycoin-fly,fly,Flycoin FLY
flying-colours,ours,Flying Colours
flypaper,sticky,FlyPaper
flype-dao,flyp,FLYPE DAO
flypme,fyp,FlypMe
fme,fme,FME
fm-gallery,fmg,FM Gallery
fmoney-finance,fmon,FMONEY FINANCE
fnb-protocol,fnb,FNB Protocol
fndz-token,fndz,FNDZ
fnkcom,fnk,Fnk.com
foam-protocol,foam,FOAM
fodl-finance,fodl,Fodl Finance
foho-coin,foho,Foho Coin
foincoin,foin,Foin
folder-protocol,fol,Folder Protocol
folk,folk,$FOLK
follow-token,folo,Alpha Impact
fomo,fomo,FOMO
fomo-baby,fomobaby,FOMO BABY
fomo-chronicles-manga,otaku,FOMO Chronicles Manga
fomoeth,fomoeth,FomoETH
fone,fone,Fone
font,font,Font
food-bank,food,Food Bank
foodchain-global,food,FoodChain Global
football-battle,fbl,Football Battle
football-coin,xfc,Football Coin
football-decentralized,fbd,Football Decentralized
football-fantasy-pro,fanta,Football Fantasy Pro
footballgo,fgsport,FootBallGo
football-inu-a3c03000-7cdd-4df4-9e94-35746383f3a5,football,Football Inu
footballstars,fts,FootballStars
footie-plus,footie,Footie Plus
forbitspace,fbs,Forbitspace
force-bridge-usdc,usdc,Force Bridge USDC
forcecowboy,fcb,ForceCowBoy
force-of-nature,fon,Force of Nature
force-protocol,for,ForTube
forefront,ff,Forefront
forest-knight,knight,Forest Knight
forest-tiger,tiger,Forest Tiger
foreverblast,feb,ForeverBlast
foreverbnb,fbnb,ForeverBNB
foreverfomo,foreverfomo,ForeverFOMO
forevermoon,fomo,ForeverMoon
forever-pump,foreverpump,Forever Pump
forexcoin,forex,FOREXCOIN
forge-finance,forge,Forge Finance
for-loot-and-glory,flag,For Loot And Glory
formation-fi,form,Formation FI
formula,fml,FormulA
forta,fort,Forta
forthbox,fbx,ForthBox
fortis,fort,Fortis
fortknox,knox,FortKnox
fortknoxter,fkx,FortKnoxster
fortress,fts,Fortress Loans
fortressdao,fort,Fortress
fortuna,fota,Fortuna
fortuna-sittard-fan-token,for,Fortuna Sittard Fan Token
fortune,fortune,Fortune
fortune-finance,frtn,Fortune Finance
forus,fors,Forus
fossil,fossil,Fossil
foundrydao-logistics,fry,FoundryDAO Logistics
fountain-protocol,ftp,Fountain Protocol
four-emperors,yonkō,Four Emperors
foxboy,fbb,Foxboy
foxdcoin,foxd,Foxdcoin
fox-finance,fox,Fox Finance
fox-financev2,fox,Fox Finance V2
foxgirl,foxgirl,FoxGirl
fox-trading-token,foxt,Fox Trading
foxy-equilibrium,foxy,Foxy Equilibrium
fqswap,fqs,FqSwap
fractal,fcl,Fractal
fraction,fraction,Fraction
fractionalized-smb-2367,daojones,Fractionalized SMB-2367
fractionalized-wave-999,wav,Fractionalized WAVE-999
fractionmeta,ftm,FractionMeta
fracton-protocol,ft,Fracton Protocol
fragments-of-arker,foa,Fragments of Arker
fragmint,frag,Fragmint
fraktionalized-thug-2856,thug,Fraktionalized THUG 2856
frakt-token,frkt,FRAKT
france-fan-token,fra,France Fan Token
france-rev-finance,frf,France REV Finance
frank-inu,frank,Frank Inu
franklin,fly,Franklin
frat,frat,Frat
frax,frax,Frax
frax-price-index,fpi,Frax Price Index
frax-price-index-share,fpis,Frax Price Index Share
frax-share,fxs,Frax Share
fredenergy,fred,FRED Energy
freebie-life-finance,frb,Freebie Life Finance
freecash,fch,Freecash
freecity,fcity,FreeCity
freedom,fdm,Freedom
freedomcoin,freed,Freedomcoin
freedom-coin,free,FREEdom coin
freedom-god-dao,fgd,Freedom God DAO
freedom-gold,frg,Freedom Gold
freedom-jobs-business,$fjb,Freedom. Jobs. Business
freedom-protocol,free,Freedom Protocol
freedom-reserve,fr,Freedom Reserve
freela,frel,Freela
freeliquid,fl,Freeliquid
freemoon,freemoon,Freemoon
freemoon-token,freemoon,Freemoon Token
free-novak,freedom,Free Novak
freerossdao,free,FreeRossDAO
free-speech,1amd,Free Speech
freeway,fwt,Freeway
freicoin,frc,Freicoin
freight-trust-network,edi,Freight Trust Network
fren,fren,FREN
french-connection-finance,fcf,French Connection Finance
french-digital-reserve,fdr,French Digital Reserve
frenchie,fren,Frenchie
frencoin,fren,FrenCoin
frenzy,fzy,Frenzy
freshcut-diamond,fcd,FreshCut Diamond
frey,frey,Frey
freyala,xya,GameFi Crossing
friends-with-benefits-pro,fwb,Friends With Benefits Pro
friendz,fdz,Friendz
friesdao,fries,friesDAO
fringe-finance,frin,Fringe Finance
frmx-token,frmx,FRMx
froge-finance,frogex,FrogeX
froggies-token,froggies,Froggies
frog-inu,fgi,Frog Inu
frogswap,frog,FrogSwap
frontfanz,fanz,FrontFanz
frontier-token,front,Frontier
front-row,frr,Frontrow
frosty-floki-v2,frostyfloki,Frosty Floki V2
froyo-games,froyo,Froyo Games
frozentomb,ftomb,Frozentomb
frozentomb-lot,flot,Frozentomb LOT
frozen-walrus-share,wshare,Frozen Walrus Share
fruits,frts,Fruits
fruits-of-ryoshi,yuzu,Fruits of Ryoshi
frutti-dino,fdt,Frutti Dino
frz-solar-system,frzss,Frz Solar System
frzswap,frzw,FRZSwap
fsd-coin,fsdcoin,FSD Coin
fsn,fsn,FUSION
fstswap-osk,osk,FstSwap OSK
fsw-token,fsw,Falconswap
ftm-guru,elite,ftm.guru
ftmlaunch,ftml,FTMlaunch
ftribe-fighters,f2c,Ftribe Fighters
ftx-token,ftt,FTX
ftx-wormhole,ftt,FTX (Wormhole)
fudcoin-official,fud,FUDcoin Official
fudge,$fudge,Fudge
fuel-token,fuel,Jetfuel Finance
fufu,fufu,Fufu
fuji,fuji,Fuji
fujidao,fuji,FujiDAO
fujitoken,fjt,Fuji FJT
fuma-finance,fuma,Fuma Finance
fumoney,fum,FUMoney
funcha,fucha,Funcha
fundamenta,fmta,Fundamenta
fund-of-yours,foy,Fund Of Yours
funex,funex,Funex
funfair,fun,FUN
funfi,fnf,FunFi
fungie-dao,fng,Fungie DAO
furio,$fur,Furio
furucombo,combo,Furucombo
furukuru,fuku,Furukuru
fuse-dollar,fusd,Fuse Dollar
fusefi,volt,Voltage Finance
fuse-network-token,fuse,Fuse
fusible,fusii,Fusible
fusotao,tao,Fusotao
futura,futura,Futura
futurax,ftxt,FUTURAX
future,ftr,Future
futurecoin,future,FutureCoin
futurefi,fufi,FutureFi
future-of-fintech,fof,Future Of Fintech
futurescash,fct,FuturesCash
futurescoin,fc,FuturesCoin
future-star,fstar,Future Star
futureswap,fst,Futureswap
futurocoin,fto,FuturoCoin
fuze-token,fuze,FUZE
fuzex,fxt,FuzeX
fuzz-finance,fuzz,Fuzz Finance
fx-coin,fx,Function X
fxt-token,fxt,FXT
fxwallet,fxl,FXWallet
fydcoin,fyd,FYDcoin
fyooz,fyz,Fyooz
g999,g999,G999
gabecoin,gabecoin,Gabecoin
gabur,gbr,Gabur
gabx-finance,gabx,Gabx Finance
gacube,gac,GACUBE
gadget-war,gwar,Gadget War
gafa,gafa,Gafa
gaia-everworld,gaia,Gaia Everworld
gain,gain,GainPool
gaindao,gain,Gain DAO
gainfull,gfull,Gainfull
gain-protocol,gain,Gain Protocol
gains,gains,Gains
gains-farm,gfarm2,Gains Farm
gains-network,gns,Gains Network
gaj,gaj,Gaj Finance
gala,gala,Gala
galactic-arena-the-nftverse,gan,Galactic Arena: The NFTverse
galactic-war,galw,Galactic War
galatasaray-fan-token,gal,Galatasaray Fan Token
galatic-kitty-fighters,gkf,Galatic Kitty Fighters
galaxia,gxa,Galaxia
galaxy-adventure,gla,Galaxy Adventure
galaxy-arena,esnc,Galaxy Arena Metaverse
galaxy-blitz,mit,Galaxy Blitz
galaxybusd,galaxy,GalaxyBUSD
galaxycoin,galaxy,GalaxyCoin
galaxy-coin,glxc,Galaxy Coin
galaxy-doge,galaxydoge,Galaxy Doge
galaxy-essential,gxe,Galaxy Essential
galaxy-fight-club,gcoin,Galaxy Fight Club
galaxy-finance,gft,Galaxy Finance
galaxy-heroes,ghc,Galaxy Heroes
galaxy-heroes-coin,ghc,Galaxy Heroes Coin [OLD]
galaxy-network,gnc,Galaxy Network
galaxy-surge,gals,Galaxy Surge
galaxy-war,gwt,Galaxy War
gale-network,gale,Gale Network
galeon,galeon,Galeon
galileo,gali,Galileo
galileo-protocol,leox,Galileo Protocol
gallant,gal,Gallant
gamb,gmb,GAMB
gambit-coin,gmbt,Gambit Coin
gambler-shiba,gshiba,Gambler Shiba
game,gtc,Game
game-ace-token,gat,Game Ace
gameantz,antz,GameAntz
gamebox,gamebox,Gamebox
game-city,gmci,Game City
game-coin,gmex,Game Coin
gamecredits,game,GameCredits
gamedao,dao,GameDAO
gamee,gmee,GAMEE
gamefantasystar,gfs,GameFantasyStar
game-fantasy-token,gft,Game Fantasy
game-federation,gft,Game Federation
gamefi,gafi,GameFi
gamefi-token,gfi,GameFi Protocol
gameflip,flp,Gameflip
game-gold-token,ggt,Game Gold Token
gamenft,gnft,GameNFT
game-of-dragons,god,Game of Dragons
gameology,gmy,Gameology
gamer,gmr,GAMER
gamercoin,ghx,GamerCoin
gamerse,lfg,Gamerse
gamesafe,gamesafe,Gamesafe
gamespad,gmpd,GamesPad
gamesta,gsg,Gamesta
game-stake,gsk,Game Stake
gamestar-exchange,gms,GameStar
game-stars,gst,Game Stars
gamestarter,game,Gamestarter
